"('anchor', 'track_id')","('positive', 'track_id')","('negative', 'track_id')","('anchor', 'genre_top')","('positive', 'genre_top')","('negative', 'genre_top')","('anchor', 'album_id')","('positive', 'album_id')","('negative', 'album_id')","('anchor', 'artist_id')","('positive', 'artist_id')","('negative', 'artist_id')","('anchor', 'genres_all')","('positive', 'genres_all')","('negative', 'genres_all')"
36304,95912,133332,Hip-Hop,Hip-Hop,Experimental,7416,2402,20046,8694,2283,7617,[21],[21],"[1, 38, 41, 247, 30]"
149142,75429,122132,Instrumental,Instrumental,Experimental,19180,13251,18507,19461,3951,20421,"[18, 1235]","[107, 18, 1235]","[1, 125, 38]"
64331,65488,121655,Electronic,Electronic,Instrumental,11590,11796,18457,6104,13637,11939,"[296, 182, 15]","[42, 495, 15]","[107, 18, 1235]"
98667,60143,7495,International,International,Rock,15964,11030,2096,1836,12911,853,"[2, 118, 102]","[2, 118]","[89, 12, 25]"
29971,715,33461,Folk,Folk,Rock,6383,203,6983,7458,143,8266,"[17, 180, 103]",[17],"[66, 12]"
17345,108460,59726,Pop,Pop,International,3917,16866,10964,4634,18873,6344,"[10, 76]",[10],[2]
15487,36273,124425,International,International,Folk,3554,7411,18806,4286,8688,20779,"[2, 174, 86]","[2, 118]","[17, 103]"
13325,42844,43028,Rock,Rock,International,3170,8373,8426,3228,10023,10060,[12],"[25, 27, 12, 85]","[2, 172]"
1482,97540,3880,Electronic,Electronic,Folk,389,15799,1242,249,11569,826,[15],"[400, 42, 182, 15]",[17]
119545,124231,73772,Experimental,Experimental,International,18256,18212,13057,1813,19268,13732,"[32, 38]","[32, 38]","[130, 2]"
71172,110776,105196,Hip-Hop,Hip-Hop,Folk,12630,17152,16449,11213,16031,18523,"[811, 21]",[21],"[17, 94]"
138018,138023,130134,Instrumental,Instrumental,Electronic,20743,20743,19605,22217,22217,21456,"[18, 1235]","[18, 1235]","[400, 15, 182, 183]"
71371,4835,73343,Rock,Rock,Electronic,12653,1433,12979,14555,1119,14900,"[25, 12]",[12],"[296, 15]"
91187,142538,117630,International,International,Folk,15103,21400,18057,17040,22680,19890,"[177, 2]","[504, 2]","[17, 103]"
135044,12355,116119,Folk,Folk,Experimental,20278,2984,17877,21940,3308,19755,"[17, 103]","[33, 17, 94]","[32, 38]"
42966,134643,91623,Experimental,Experimental,Electronic,8395,18212,15164,10034,19268,10397,"[32, 38]","[32, 38]","[240, 297, 15]"
128666,146683,93921,Hip-Hop,Hip-Hop,Instrumental,19401,21895,15433,17125,3593,13262,[21],[21],"[107, 1235]"
108343,114282,1417,Electronic,Electronic,Rock,16855,17608,367,18847,18846,239,"[240, 297, 15]","[240, 297, 15]",[12]
132040,3707,45393,Folk,Folk,Instrumental,19890,700,8832,21634,844,10458,"[17, 103]",[17],"[107, 1235]"
85599,1642,8372,Pop,Pop,Experimental,14436,421,2176,3222,269,120,"[10, 362]",[10],"[38, 22]"
13804,155066,112583,Hip-Hop,Hip-Hop,Experimental,2517,22899,17369,2430,22573,19258,"[100, 21]","[811, 21]","[38, 6, 1193, 16, 763]"
97960,116240,42659,Electronic,Electronic,Folk,15860,17894,8307,17892,19781,9985,"[400, 182, 286, 15]","[296, 491, 468, 15]","[33, 17]"
57078,57439,113701,Pop,Pop,International,10533,10562,17524,9845,12420,19427,[10],"[10, 76]","[2, 1060, 46]"
59679,113281,68820,International,International,Rock,10956,17457,12282,12853,19378,14164,[2],[2],"[25, 12, 109, 361]"
141902,132787,141591,Pop,Pop,International,21306,19984,21284,22090,12953,5798,"[10, 76]","[10, 76]","[2, 79]"
128443,75937,105411,Hip-Hop,Hip-Hop,Electronic,19381,13303,16469,21147,15323,15990,[21],"[811, 21]","[337, 15, 695, 183]"
107189,73769,137896,International,International,Hip-Hop,16695,13057,20720,18736,7170,14456,"[2, 79]","[130, 2]",[21]
118988,11019,107021,Experimental,Experimental,Hip-Hop,18218,291,16672,20114,10,12085,"[224, 38]","[38, 22]",[21]
105683,32687,67333,Hip-Hop,Hip-Hop,Pop,16508,6793,12062,18571,3717,13985,"[539, 21]","[21, 542]","[10, 76]"
1069,64860,62452,Experimental,Experimental,Pop,290,11703,11367,10,13391,13262,"[38, 22]","[38, 247]","[10, 76]"
71515,100549,121869,Electronic,Electronic,Rock,12672,16114,18484,15307,17128,20359,"[240, 297, 15]","[184, 42, 15]","[25, 12, 85, 111]"
51272,61670,69785,Pop,Pop,Experimental,9660,11218,12400,11483,8375,14307,[10],[10],"[41, 38]"
134631,38892,22474,Experimental,Experimental,Pop,15174,7762,4951,15412,9279,129,[38],"[38, 125, 30]","[10, 76]"
110652,126014,62458,Instrumental,Instrumental,Rock,17131,19042,11355,19096,19461,13262,[1235],"[18, 1235]","[25, 66, 12, 111]"
127909,73465,31391,Pop,Pop,Folk,19324,12997,6580,21124,9288,7458,[10],[10],"[17, 180]"
11262,39605,24749,Electronic,Electronic,International,2769,7879,5414,2906,9403,6564,[15],"[182, 15]","[130, 2, 524]"
43767,62589,148612,International,International,Pop,8584,7688,22158,411,9165,23605,"[2, 118]","[81, 2, 92]",[10]
134389,135339,89814,Pop,Pop,Electronic,20183,20308,14961,19498,21957,16893,[10],[10],"[296, 181, 15]"
147024,13749,65777,Hip-Hop,Hip-Hop,Electronic,21925,3230,11833,16031,3771,13720,[21],[21],"[468, 15]"
75434,120773,52375,Instrumental,Instrumental,Pop,13251,18373,9823,3951,20273,9454,"[107, 18, 1235]","[18, 1235]","[10, 76, 362]"
52629,23505,129918,Electronic,Electronic,Hip-Hop,9869,5147,19576,11679,6104,21421,"[181, 15]","[286, 15]","[539, 21]"
29741,84058,127277,Experimental,Experimental,Pop,6350,14189,19243,5457,16249,21078,"[38, 360, 6]","[224, 514, 38]",[10]
131327,122635,11862,Instrumental,Instrumental,Hip-Hop,19779,18566,2901,19461,20521,3094,"[18, 1235]","[18, 1235]","[539, 21]"
124874,95722,93981,Instrumental,Instrumental,International,18867,15602,15440,20760,6074,17351,"[18, 1235]",[1235],"[2, 130, 79]"
86730,48863,10186,Experimental,Experimental,International,14607,9335,2515,11364,10154,2419,"[514, 38]","[456, 250, 38]","[2, 79]"
95915,14539,68837,Hip-Hop,Hip-Hop,Folk,2402,3367,12285,2283,4035,14026,[21],[21],[17]
125314,62183,123971,International,International,Hip-Hop,18951,11285,18752,639,13214,20707,[2],"[81, 2, 92]","[539, 21]"
3266,119719,132773,Folk,Folk,Electronic,969,18274,19982,390,14571,16727,[17],"[17, 103]","[240, 297, 15]"
92561,68893,112587,Electronic,Electronic,Experimental,15313,12294,17369,14215,9067,19258,"[296, 182, 15]","[400, 182, 15]","[38, 6, 1193, 16, 763]"
121473,52446,91182,Instrumental,Instrumental,International,18437,9838,15103,20315,11662,17040,"[107, 18, 1235]","[18, 1235]","[177, 2]"
42040,32882,98302,Hip-Hop,Hip-Hop,International,8258,6828,15905,6441,6422,12974,[21],[21],"[130, 2, 524]"
43589,59664,13670,International,International,Hip-Hop,8553,10954,3221,10188,6345,3739,"[130, 2, 524, 741]","[2, 130]",[21]
84195,33123,6380,Electronic,Electronic,International,14215,6858,1984,2008,8064,1836,"[184, 42, 15]","[42, 495, 15]","[2, 118, 102]"
106954,74908,91205,Rock,Rock,Rock,16654,13203,15106,13017,15212,5911,"[167, 12, 31]","[31, 12, 439]","[66, 12]"
143989,110410,62186,Rock,Rock,International,21553,17104,11285,22963,18597,13217,"[25, 66, 12]","[314, 12, 70]","[81, 2, 92]"
108023,138019,122809,Instrumental,Instrumental,Pop,16811,20743,18584,2008,22217,20544,"[267, 107, 1235]","[18, 1235]","[10, 76]"
123273,96936,108524,Rock,Rock,Electronic,18647,15726,16878,20629,17496,18885,"[98, 12]","[25, 12, 109]","[181, 182, 15]"
59454,134389,106629,Pop,Pop,Instrumental,10915,20183,16611,9454,19498,18680,"[10, 76, 362]",[10],"[107, 1235]"
75607,134793,122500,Instrumental,Instrumental,Pop,13270,20232,18541,7125,18834,8064,"[107, 1235]","[267, 1235]",[10]
79973,116383,99041,Experimental,Experimental,Electronic,14621,17914,16013,15761,9289,17999,"[38, 30]","[1, 125, 38]","[495, 286, 15]"
13474,107429,7554,Electronic,Electronic,Experimental,3182,16727,2101,2882,18761,1433,"[286, 15]","[240, 297, 182, 15]","[1, 38]"
143056,56802,90625,Electronic,Electronic,Folk,21463,10484,15017,22774,7168,16987,"[184, 42, 236, 15]",[15],[17]
6680,58070,24424,Experimental,Experimental,Hip-Hop,1883,10720,5347,1771,11326,6274,"[32, 38]","[38, 224, 30]",[21]
124877,131924,121589,Instrumental,Instrumental,Pop,18867,19869,18449,20760,21616,20325,"[18, 1235]","[107, 18, 1235]",[10]
90828,64009,141074,Pop,Pop,Instrumental,15046,11553,21144,17006,8375,20985,[10],[10],"[18, 1235]"
84111,72129,139330,Hip-Hop,Hip-Hop,Experimental,14195,12793,20951,3593,14456,20515,[21],[21],"[250, 38]"
126598,90652,127209,Rock,Rock,Instrumental,19132,14994,19229,21022,16982,21071,"[113, 58, 26, 12]","[12, 45, 53, 89, 25, 31]","[267, 1235]"
105451,4688,96743,Hip-Hop,Hip-Hop,International,16471,1131,15703,3226,618,3936,[21],[21],"[2, 118]"
129403,59656,133457,International,International,Instrumental,19510,10953,20057,21299,12839,21803,"[602, 2, 79]","[2, 118]","[18, 1235]"
125723,120183,140789,Pop,Pop,Folk,19004,18324,21171,20941,2007,10154,"[362, 10]","[10, 76]","[33, 17, 94]"
122199,118502,117473,Experimental,Experimental,Pop,18512,18153,18040,20445,20019,6337,"[1, 38]",[38],"[10, 76]"
119991,123978,93868,Hip-Hop,Hip-Hop,Rock,18314,18752,15429,20156,20707,17344,[21],"[539, 21]","[58, 85, 12, 66]"
56036,98838,53379,Electronic,Electronic,Hip-Hop,8582,14523,9987,10197,8741,8732,"[296, 15]","[42, 15]","[100, 21]"
47193,84405,140790,Experimental,Experimental,Folk,9034,14260,21171,7050,10567,10154,[38],"[1, 186, 38]","[33, 17, 94]"
115932,12049,118085,Folk,Folk,Experimental,17825,2930,17678,19714,77,19535,[17],[17],"[41, 38]"
148234,6406,72289,Folk,Folk,Rock,22099,1991,12838,22428,1061,14695,"[33, 17, 103]","[33, 17]","[25, 12, 111]"
72288,114403,115391,Rock,Rock,Electronic,12838,17630,17760,14695,19498,19626,"[25, 12, 111]","[26, 12]","[240, 297, 15]"
40230,12514,89192,Folk,Folk,Hip-Hop,7979,3009,14889,77,77,16856,[17],[17],"[100, 21]"
132677,126884,142084,Instrumental,Instrumental,Hip-Hop,19976,19180,18166,19799,19461,19803,"[18, 1235]","[18, 1235]",[21]
128699,113822,79605,Rock,Rock,Electronic,19407,17540,13667,21046,19436,14661,"[12, 85]","[66, 12]","[468, 15]"
45101,114289,92878,Electronic,Electronic,Experimental,8753,17611,15336,10397,19480,14774,"[240, 297, 15]","[296, 181, 182, 15]","[224, 1, 38]"
55149,118734,37731,Electronic,Electronic,Rock,10281,18185,7572,12088,20083,453,"[240, 297, 15]","[296, 181, 15]","[58, 12]"
48044,1073,110266,Experimental,Experimental,Hip-Hop,9223,290,17087,668,10,19059,"[125, 38]","[38, 22]","[539, 21]"
89814,57417,145757,Electronic,Electronic,Electronic,14961,10575,21777,16893,8542,20146,"[296, 181, 15]","[183, 236, 181, 15]","[42, 468, 15]"
126979,8261,132141,Folk,Folk,International,19194,2162,19903,17769,698,11103,[17],[17],"[2, 118]"
98553,98580,136466,Hip-Hop,Hip-Hop,Hip-Hop,15947,15949,20500,12271,15196,14456,"[539, 21]","[539, 21]",[21]
148,112199,133553,Experimental,Experimental,Instrumental,66,17321,20069,57,19259,21616,"[1, 38]","[224, 186, 514, 38]","[107, 18, 1235]"
114937,31889,22478,International,International,Pop,17717,6648,4951,18030,7875,129,"[2, 102, 130]","[177, 2, 77]","[10, 76]"
142539,129397,111154,International,International,Instrumental,21400,19509,17186,22680,21297,16986,"[504, 2]","[602, 2, 79]","[267, 1235]"
113027,113809,122632,Pop,Pop,Instrumental,17420,17542,18566,5673,19438,20521,"[10, 76]",[10],"[18, 1235]"
46078,26008,52631,Hip-Hop,Hip-Hop,Electronic,8881,4918,9869,10574,4454,11679,"[100, 21]",[21],"[181, 15]"
83969,126598,154309,Rock,Rock,Hip-Hop,14173,19132,22780,139,21022,23208,"[45, 12, 53]","[113, 58, 26, 12]","[811, 539, 21]"
31389,130963,131792,Folk,Folk,Instrumental,6580,19722,19855,7458,21540,19685,"[17, 180]","[17, 103]","[267, 1235]"
91088,139935,123439,Electronic,Electronic,Hip-Hop,15087,21060,18671,17022,22400,20648,"[184, 337, 15]","[296, 468, 15]","[539, 100, 21]"
64593,13538,106571,International,International,Rock,11646,3192,16604,13489,3683,18269,"[808, 2, 46]","[2, 92, 214]","[404, 314, 12, 85]"
127062,10485,141179,Folk,Folk,Pop,19206,2587,21227,15216,77,22538,[17],[17],"[10, 362]"
133435,122633,85693,Instrumental,Instrumental,Folk,20056,18566,14448,21803,20521,544,"[18, 1235]","[18, 1235]",[17]
82890,118489,38323,Experimental,Experimental,International,14057,18152,7686,16066,20040,9162,"[224, 38]",[38],"[2, 524, 117, 130]"
148290,76128,147295,Pop,Pop,Folk,22108,13322,21973,23544,9067,22050,"[362, 10]",[10],"[17, 180, 103]"
96726,107589,43773,Folk,Folk,Pop,15701,16749,8107,17701,18755,80,"[17, 103]",[17],"[10, 76]"
40250,127996,81660,Instrumental,Instrumental,Instrumental,7983,19334,13930,9462,20760,7168,"[107, 1235]","[107, 18, 1235]","[18, 1235]"
43869,32693,24749,Hip-Hop,Hip-Hop,International,8608,6793,5414,10229,3717,6564,"[811, 21]","[21, 542]","[130, 2, 524]"
95722,103523,71714,Instrumental,Instrumental,Rock,15602,16291,12701,6074,18286,14528,[1235],"[18, 1235]","[64, 25, 12]"
90652,3725,127496,Rock,Rock,Instrumental,14994,930,19279,16982,876,19461,"[12, 45, 53, 89, 25, 31]","[58, 45, 12, 53]","[18, 1235]"
17631,38784,118955,International,International,Instrumental,3919,7753,18211,4804,9237,20112,"[2, 92, 86]","[177, 2]","[18, 1235]"
11782,13199,133833,Hip-Hop,Hip-Hop,Rock,2898,3141,20103,3089,3593,21843,[21],[21],"[66, 12, 89, 26, 25]"
26859,13474,11682,Electronic,Electronic,International,5823,3182,2870,6809,2882,2795,"[400, 297, 182, 15]","[286, 15]","[2, 46]"
5,11868,139485,Hip-Hop,Hip-Hop,Instrumental,1,2901,20983,1,3094,15220,[21],"[539, 21]","[107, 1235]"
9555,112317,146713,Rock,Rock,Hip-Hop,2350,17338,21896,1917,11018,23348,[12],"[98, 12, 31]",[21]
39378,118503,42020,Experimental,Experimental,International,7800,18153,8263,2474,20009,9935,"[32, 1, 38]",[38],"[2, 602, 79]"
68573,73822,98573,Experimental,Experimental,Hip-Hop,12256,13063,15949,14137,13913,15196,"[38, 30]",[38],"[539, 21]"
48466,140925,133833,Electronic,Electronic,Rock,9284,21199,20103,9573,21691,21843,"[297, 42, 15, 240, 400, 182]","[296, 236, 15]","[66, 12, 89, 26, 25]"
129918,134826,126241,Hip-Hop,Hip-Hop,Instrumental,19576,20238,19081,21421,3593,19472,"[539, 21]",[21],[1235]
127190,126979,39607,Folk,Folk,Electronic,19226,19194,7879,21068,17769,9403,[17],[17],"[182, 15]"
81945,63208,33069,Folk,Folk,International,13954,11454,6855,15936,355,8100,"[17, 103]",[17],"[2, 46, 502]"
2096,74373,38779,Experimental,Experimental,International,536,13141,7753,150,15117,9237,[38],"[16, 38, 763, 6]","[177, 2]"
15210,30058,10675,Hip-Hop,Hip-Hop,Rock,3518,6391,2640,4220,7473,2630,[21],[21],"[12, 70]"
9513,112734,89992,Rock,Rock,Experimental,2343,17382,14971,1097,19287,16957,"[98, 36, 12, 89, 25]","[27, 12, 45, 31]","[32, 38, 47]"
57661,4780,110768,Rock,Rock,Hip-Hop,10612,1671,17152,9123,823,16031,"[66, 12, 111, 85, 25]",[12],[21]
29721,121313,107913,Hip-Hop,Hip-Hop,Electronic,6344,18416,16791,7391,20304,17927,"[21, 542]","[811, 539, 100, 21]","[400, 42, 182, 15]"
97586,153946,39660,Folk,Folk,Pop,15809,22749,7887,17860,24223,9409,"[17, 180, 103]","[17, 180, 103]","[10, 76]"
72290,53807,54376,Rock,Rock,Hip-Hop,12838,10051,10174,14695,11893,11979,"[25, 12, 111]","[89, 25, 12, 359]",[21]
148066,44823,24427,International,International,Hip-Hop,22077,8701,5347,23531,10360,6274,"[2, 79]","[2, 524, 118, 130]",[21]
56521,126490,128709,Folk,Folk,Rock,10442,19117,19412,12272,21002,21203,"[17, 103]",[17],"[88, 12, 85]"
128882,1075,113305,Experimental,Experimental,Rock,19435,290,17461,19472,10,7211,"[38, 6, 1193, 16, 763]","[38, 22]","[25, 12, 109, 361]"
133024,91084,38782,Electronic,Electronic,International,20018,15087,7753,20146,17022,9237,"[42, 468, 15]","[184, 337, 15]","[177, 2]"
106953,28070,18034,Rock,Rock,International,16654,6081,4127,13017,7073,4965,"[167, 12, 31]","[25, 12, 85, 111]","[2, 46]"
110167,69723,60145,Rock,Rock,International,17064,12381,11030,19050,7678,12911,"[25, 12, 85, 111]","[12, 45, 53, 88, 90]","[2, 118]"
40938,19685,55294,Rock,Rock,Pop,8103,4482,10295,5905,1110,9367,"[25, 12, 111]","[113, 26, 12]",[10]
90987,148032,129694,Hip-Hop,Hip-Hop,Folk,15071,22069,19543,17014,23527,9765,[21],"[100, 21, 580]","[17, 103]"
16158,29243,82630,Pop,Pop,International,3710,6266,14019,4450,7290,16045,[10],"[10, 76]","[2, 79]"
60145,129398,74945,International,International,Pop,11030,19509,13207,12911,21297,15217,"[2, 118]","[602, 2, 79]",[10]
7374,139330,81660,Experimental,Experimental,Instrumental,1685,20951,13930,10,20515,7168,"[38, 22]","[250, 38]","[18, 1235]"
26754,85592,29272,Pop,Pop,Experimental,5810,14436,6267,6774,3222,129,"[10, 76]","[10, 362]","[224, 514, 38]"
144465,105196,114399,Folk,Folk,Rock,21583,16449,17630,3475,18523,19498,"[17, 103]","[17, 94]","[26, 12]"
136465,7492,103600,Hip-Hop,Hip-Hop,Electronic,20500,2095,15889,14456,1953,10484,[21],[21],"[240, 297, 15]"
48369,71714,120305,Rock,Rock,Instrumental,9232,12701,18328,11018,14528,20205,"[12, 31]","[64, 25, 12]",[1235]
118618,52451,55183,Instrumental,Instrumental,Electronic,19142,9838,10286,18673,11662,12099,[1235],"[18, 1235]",[15]
121660,126182,101111,Instrumental,Instrumental,International,18457,19064,16155,11939,20971,18167,"[107, 18, 1235]","[18, 1235]","[46, 2, 502, 79]"
100799,101951,142533,Rock,Rock,International,16134,16194,21400,18153,18238,22680,"[88, 89, 12, 25]","[25, 12, 85]","[504, 2]"
131951,17610,10444,International,International,Folk,19875,3981,2583,6345,4799,77,"[2, 118]","[2, 172]",[17]
131984,66525,140874,Instrumental,Instrumental,Folk,19880,11944,21188,21628,13830,22523,"[107, 1235]","[107, 1235]","[17, 103]"
153337,94467,42374,Hip-Hop,Hip-Hop,Electronic,22712,15500,8295,24202,3593,9067,"[539, 21]",[21],"[184, 15]"
123825,122080,139522,Rock,Rock,Folk,18734,18501,20985,20691,13262,19841,"[88, 12]","[66, 12, 85]","[17, 103]"
9557,41965,17633,Rock,Rock,International,2350,8254,3919,1917,9884,4804,[12],"[58, 12, 98]","[2, 92, 86]"
57640,13929,84091,Folk,Folk,Electronic,10610,3258,14192,12495,3846,16267,"[17, 103, 33]",[17],"[337, 468, 236, 15]"
54335,42018,108967,Electronic,Electronic,Rock,10164,8263,16915,11976,9933,18948,[15],"[181, 182, 15]","[64, 25, 314, 12]"
122168,38914,75395,Experimental,Experimental,Hip-Hop,18507,7762,13248,15939,9279,12271,"[1, 125, 38]","[38, 125, 30]","[539, 21]"
134801,127263,66535,Electronic,Electronic,Rock,20234,17806,11946,21533,19696,10027,"[296, 468, 286, 15]","[240, 297, 15]","[404, 27, 12, 85]"
36481,107506,108472,Rock,Rock,Instrumental,7439,16739,16870,8722,18772,18876,"[66, 12]","[89, 25, 12, 109]","[18, 1235]"
94033,82157,86678,Instrumental,Instrumental,Hip-Hop,15448,13968,14597,17361,2631,8665,"[107, 1235]","[107, 18, 1235]",[21]
108967,4781,104356,Rock,Rock,Folk,16915,1671,16372,18948,823,18408,"[64, 25, 314, 12]",[12],[17]
117961,2096,112065,Experimental,Experimental,Rock,18105,536,17297,19916,150,16689,"[1, 38]",[38],"[66, 12, 31]"
4836,128710,81938,Rock,Rock,Folk,1433,19412,13954,1119,21203,15936,[12],"[88, 12, 85]","[17, 103]"
74445,74942,15469,Folk,Folk,Experimental,13148,13206,3548,15135,15214,4271,"[17, 103]",[17],"[38, 22]"
87362,130016,118569,Rock,Rock,Hip-Hop,14704,19591,18159,4202,19198,18872,"[98, 26, 12, 113, 89, 58, 25]","[66, 12, 359]",[21]
66644,28478,3763,Pop,Pop,Rock,11959,6125,636,13890,6880,921,[10],"[10, 76, 362]","[26, 12]"
130170,14365,121473,Hip-Hop,Hip-Hop,Instrumental,19607,3344,18437,18872,3967,20315,[21],"[100, 21]","[107, 18, 1235]"
65038,108423,72781,Electronic,Electronic,Hip-Hop,11735,16862,12921,13534,18761,3593,"[468, 15]","[181, 182, 15]",[21]
137551,49072,27987,Experimental,Experimental,International,20660,2279,6050,22168,2240,7059,"[514, 38]","[32, 1, 38]","[2, 172]"
44948,13538,26906,International,International,Electronic,8728,3192,5826,10385,3683,3766,"[808, 2, 46]","[2, 92, 214]","[297, 15]"
99363,134956,37779,International,International,Experimental,16051,20264,7577,18022,19607,9034,"[2, 118]","[1032, 2, 102]","[38, 6]"
129694,84158,134928,Folk,Folk,International,19543,14208,20263,9765,16276,19607,"[17, 103]","[17, 103]","[1032, 2, 102]"
127726,72059,124483,Folk,Folk,Pop,19299,12766,18815,21114,11346,6337,"[17, 103]",[17],"[10, 76]"
148210,142519,145727,Folk,Folk,Hip-Hop,22097,21396,21773,22428,22678,13450,"[33, 17, 103]",[17],[21]
45126,55287,137720,Pop,Pop,Rock,8762,10295,20690,9454,9367,1860,"[10, 76, 362]",[10],"[404, 12, 85]"
41714,110207,140872,Experimental,Experimental,Folk,8215,17072,21188,9820,12351,22523,"[224, 38]","[456, 38]","[17, 103]"
120207,54032,38824,Pop,Pop,International,18324,10113,7757,1764,8376,9237,"[10, 76]","[10, 76]","[177, 2]"
86416,123641,68820,Hip-Hop,Hip-Hop,Rock,14551,18705,12282,16031,3593,14164,[21],[21],"[25, 12, 109, 361]"
5521,112584,129187,Experimental,Experimental,Instrumental,1891,17369,19487,1764,19258,19461,"[224, 38]","[38, 6, 1193, 16, 763]","[18, 1235]"
125614,111224,11937,Instrumental,Instrumental,Pop,18984,17195,2906,19461,15547,3135,"[18, 1235]","[107, 18, 1235]",[10]
55786,114384,145476,Electronic,Electronic,Instrumental,10338,17629,21737,12193,19496,19472,"[240, 297, 15]","[468, 15]",[1235]
24426,98573,71515,Hip-Hop,Hip-Hop,Electronic,5347,15949,12672,6274,15196,15307,[21],"[539, 21]","[240, 297, 15]"
47921,3763,87966,Rock,Rock,Folk,9199,636,14793,8706,921,16823,"[66, 12]","[26, 12]",[17]
114374,112975,777,Instrumental,Instrumental,Rock,17627,17414,216,19495,6074,149,"[107, 1235]",[1235],[12]
119899,120333,125001,Instrumental,Instrumental,Rock,18299,18328,18891,19461,20205,12676,"[18, 1235]",[1235],"[12, 109, 404, 85, 89, 25]"
36257,31044,55831,Electronic,Electronic,International,7407,6518,10344,8681,7688,12201,"[42, 15, 400, 182, 286]",[15],"[2, 46]"
38780,107251,90278,International,International,Experimental,7753,16703,14991,9237,18747,2008,"[177, 2]","[2, 741, 130]","[38, 30]"
83791,50753,110441,Rock,Rock,Folk,14152,9588,17108,16205,11418,559,"[101, 12, 109, 25, 31]","[12, 31]",[17]
109480,200,17345,Folk,Folk,Pop,16985,84,3917,17024,127,4634,"[17, 103]",[17],"[10, 76]"
67011,75862,85833,Folk,Folk,Electronic,12017,13296,14467,559,10249,11574,[17],"[17, 94, 103]","[400, 42, 182, 15]"
47707,74390,142089,Experimental,Experimental,Hip-Hop,9143,13141,18166,10915,15124,19803,"[38, 47]","[16, 38, 763, 6]",[21]
67366,21402,92546,Pop,Pop,Electronic,12066,4764,15313,13998,5638,17235,"[10, 76]","[10, 76]","[296, 182, 15]"
29752,140939,126749,Experimental,Experimental,Folk,6350,21200,19156,7409,13625,9765,"[38, 360, 6]",[38],"[17, 103]"
85422,107046,110261,Pop,Pop,Hip-Hop,14405,16675,17087,16470,18725,19057,[10],[10],"[539, 21]"
111146,123485,69202,Instrumental,Instrumental,Electronic,17186,18676,12330,16986,20655,14209,"[267, 1235]","[18, 1235]","[296, 400, 182, 15]"
6389,129889,64859,International,International,Experimental,1981,19574,11703,1259,21420,13391,"[2, 92]","[2, 79]","[38, 247]"
91082,53496,40233,Electronic,Electronic,Folk,15087,10009,7979,17022,9564,77,"[184, 337, 15]","[468, 15]",[17]
124424,116704,13711,Folk,Folk,Electronic,18806,17953,3224,20779,14026,3766,"[17, 103]",[17],"[297, 15]"
30196,126241,98668,Instrumental,Instrumental,International,6145,19081,15964,2008,19472,1836,"[107, 1235]",[1235],"[2, 118, 102]"
132272,74384,131980,Experimental,Experimental,Instrumental,19930,13141,19880,21677,15122,21628,"[224, 38, 247]","[16, 38, 763, 6]","[107, 1235]"
74371,113702,142082,Experimental,Experimental,Hip-Hop,13141,17525,18166,15115,11234,19803,"[16, 38, 763, 6]","[32, 38]",[21]
143319,148246,60476,Rock,Rock,Hip-Hop,21509,22103,11069,21127,1228,12967,"[12, 101, 31]","[58, 12]",[21]
126417,103523,42126,Instrumental,Instrumental,Experimental,19106,16291,8265,19461,18286,9954,"[18, 1235]","[18, 1235]","[38, 6]"
145780,13556,5169,Rock,Rock,Folk,21781,3193,1814,23203,3699,1625,"[25, 12, 85, 111]",[12],[17]
42463,109447,24363,Folk,Folk,International,8315,16983,5338,9990,19010,6251,"[33, 17]","[17, 103]","[2, 46]"
64990,116388,11683,Hip-Hop,Hip-Hop,International,11726,17918,2870,13533,8693,2795,"[811, 21]","[811, 21]","[2, 46]"
43516,114879,97406,International,International,Experimental,8534,17711,15785,10174,6345,17843,"[130, 2, 741]","[2, 118]","[1, 514, 38, 250, 125]"
23037,145241,134448,Rock,Rock,Electronic,5046,21684,20190,6043,23151,21886,[12],"[66, 12]","[184, 181, 182, 15]"
134052,68444,126189,Electronic,Electronic,Instrumental,20134,12240,19064,13262,14104,20971,"[296, 182, 15]",[15],"[18, 1235]"
95908,32686,134794,Hip-Hop,Hip-Hop,Instrumental,2402,6793,20232,2283,3717,18834,[21],"[21, 542]","[267, 1235]"
123641,142666,64253,Hip-Hop,Hip-Hop,Experimental,18705,21430,11583,3593,22688,13445,[21],"[811, 83, 100, 21]","[1, 38]"
38781,62192,126219,International,International,Instrumental,7753,11285,19078,9237,13224,19461,"[177, 2]","[81, 2, 92]","[18, 1235]"
125186,113950,12060,Folk,Folk,Folk,18930,17551,2931,9765,19451,77,"[17, 103]","[17, 103]",[17]
16820,129088,120201,Rock,Rock,Pop,3823,19471,18324,4632,1860,20204,"[404, 12, 85]","[404, 12, 85]","[10, 76]"
43796,63456,122080,Folk,Folk,Rock,8549,11463,18501,10180,77,13262,"[17, 94]",[17],"[66, 12, 85]"
60755,42017,108528,International,International,Electronic,11115,8263,16878,13021,9953,18885,"[2, 118, 130]","[2, 79]","[181, 182, 15]"
81071,40122,93522,Experimental,Experimental,Electronic,13862,7959,15399,11832,281,17332,"[1, 38]","[38, 47]","[468, 15]"
142532,133793,107476,Folk,Folk,Rock,21399,20099,16734,22679,11346,18766,[17],"[17, 103]","[89, 12, 25]"
